Date,Match Time,Team 1,Team 2,Team 1 Odds,Team 2 Odds,Team 1 line,Team 2 line
2024-07-02,7:20 PM EDT,SF,ATL,+100,-130,4.5,4.5
2024-07-02,7:40 PM EDT,DET,MIN,+100,-130,4,4
2024-07-02,8:05 PM EDT,PHI,CHC,-125,-105,5,5
2024-07-02,8:05 PM EDT,SD,TEX,+100,-130,4,4
2024-07-02,8:10 PM EDT,TB,KC,-115,-115,5,5
2024-07-02,8:40 PM EDT,MIL,COL,-125,-105,6,6
2024-07-02,9:40 PM EDT,BAL,SEA,-125,-105,3.5,3.5
2024-07-02,9:40 PM EDT,LAA,ATH,-125,-105,4,4
2024-07-02,10:10 PM EDT,AZ,LAD,-130,+100,4.5,4.5
2024-07-03,6:40 PM EDT,BOS,MIA,-125,-105,4,4
2024-07-03,6:40 PM EDT,STL,PIT,+100,-130,4.5,4.5
2024-07-03,6:40 PM EDT,CHW,CLE,-115,-115,4.5,4.5
2024-07-03,6:45 PM EDT,NYM,WAS,-125,-105,4.5,4.5
2024-07-03,7:05 PM EDT,CIN,NYY,-130,+100,4.5,4.5
2024-07-03,7:07 PM EDT,HOU,TOR,-115,-115,4.5,4.5
2024-07-03,7:20 PM EDT,SF,ATL,-105,-125,4,4
2024-07-03,8:05 PM EDT,PHI,CHC,-130,+100,3.5,3.5
2024-07-03,8:05 PM EDT,SD,TEX,+100,-130,5,5
2024-07-03,8:10 PM EDT,DET,MIN,+100,-130,5,5
2024-07-03,8:10 PM EDT,TB,KC,-130,+100,4,4
2024-07-03,8:40 PM EDT,MIL,COL,-130,+100,6,6
2024-07-03,9:40 PM EDT,LAA,ATH,-115,-115,4.5,4.5
2024-07-03,10:10 PM EDT,BAL,SEA,-130,+100,3.5,3.5
2024-07-03,10:10 PM EDT,AZ,LAD,-105,-125,5,5
2024-07-04,11:05 AM EDT,NYM,WAS,-120,-110,1.5,1.5
2024-07-04,12:35 PM EDT,STL,PIT,+105,-135,2.5,2.5
2024-07-04,1:05 PM EDT,CIN,NYY,-120,-110,4.5,4.5
2024-07-04,1:07 PM EDT,HOU,TOR,-141,+110,6.5,6.5
2024-07-04,1:10 PM EDT,DET,MIN,+105,-135,4.5,4.5
2024-07-04,1:10 PM EDT,BOS,MIA,-110,-120,4.5,4.5
2024-07-04,1:10 PM EDT,CHW,CLE,+105,-135,5.5,5.5
2024-07-04,2:20 PM EDT,PHI,CHC,-105,-125,4,4
2024-07-04,2:35 PM EDT,SD,TEX,-130,+100,3.5,3.5
2024-07-04,4:07 PM EDT,LAA,ATH,+115,-145,4.5,4.5
2024-07-04,4:10 PM EDT,BAL,SEA,-125,-105,2.5,2.5
2024-07-04,7:20 PM EDT,SF,ATL,-169,+135,5.5,5.5
2024-07-04,8:10 PM EDT,MIL,COL,+125,-161,7.5,7.5
2024-07-04,8:10 PM EDT,TB,KC,+110,-141,9.5,9.5
2024-07-04,9:10 PM EDT,AZ,LAD,+120,-149,5.5,5.5
2024-07-05,2:20 PM EDT,LAA,CHC,-110,-120,4.5,4.5
2024-07-05,6:40 PM EDT,NYM,PIT,+125,-161,3.5,3.5
2024-07-05,6:45 PM EDT,STL,WAS,+105,-135,4.5,4.5
2024-07-05,7:05 PM EDT,BOS,NYY,+100,-120,4.5,4.5
2024-07-05,7:10 PM EDT,CHW,MIA,+100,-130,4.5,4.5
2024-07-05,7:10 PM EDT,SF,CLE,-125,-105,4,4
2024-07-05,7:15 PM EDT,DET,CIN,-115,-115,4.5,4.5
2024-07-05,7:20 PM EDT,PHI,ATL,-130,+100,4,4
2024-07-05,8:05 PM EDT,TB,TEX,-110,-110,4.5,4.5
2024-07-05,8:10 PM EDT,KC,COL,-120,+100,5,5
2024-07-05,8:10 PM EDT,HOU,MIN,+100,-130,4.5,4.5
2024-07-05,9:40 PM EDT,TOR,SEA,+100,-120,4,4
2024-07-05,9:40 PM EDT,AZ,SD,-125,+105,4.5,4.5
2024-07-05,9:40 PM EDT,BAL,ATH,-120,+100,4.5,4.5
2024-07-05,10:10 PM EDT,MIL,LAD,-115,-105,4,4
2024-07-06,1:05 PM EDT,BOS,NYY,+125,-161,7.5,7.5
2024-07-06,2:10 PM EDT,HOU,MIN,-135,+105,4.5,4.5
2024-07-06,2:20 PM EDT,LAA,CHC,-130,+100,4.5,4.5
2024-07-06,4:05 PM EDT,STL,WAS,-130,+100,4.5,4.5
2024-07-06,4:05 PM EDT,TB,TEX,-105,-125,4.5,4.5
2024-07-06,4:05 PM EDT,NYM,PIT,-115,-115,5,5
2024-07-06,4:07 PM EDT,BAL,ATH,+100,-130,5,5
2024-07-06,4:10 PM EDT,TOR,SEA,-125,-105,4.5,4.5
2024-07-06,4:10 PM EDT,DET,CIN,-105,-125,5,5
2024-07-06,4:10 PM EDT,CHW,MIA,-115,-115,3.5,3.5
2024-07-06,4:10 PM EDT,SF,CLE,-130,+100,4.5,4.5
2024-07-06,7:15 PM EDT,PHI,ATL,-169,+135,4.5,4.5
2024-07-06,7:15 PM EDT,MIL,LAD,+110,-141,5.5,5.5
2024-07-06,9:10 PM EDT,KC,COL,-105,-125,5.5,5.5
2024-07-06,9:40 PM EDT,AZ,SD,+110,-141,3.5,3.5
2024-07-07,1:35 PM EDT,NYM,PIT,-149,+120,3.5,3.5
2024-07-07,1:35 PM EDT,STL,WAS,-120,-110,3.5,3.5
2024-07-07,1:35 PM EDT,PHI,ATL,-115,-115,4.5,4.5
2024-07-07,1:40 PM EDT,CHW,MIA,-110,-120,3.5,3.5
2024-07-07,1:40 PM EDT,DET,CIN,-105,-125,4.5,4.5
2024-07-07,1:40 PM EDT,SF,CLE,-135,+105,3.5,3.5
2024-07-07,2:10 PM EDT,HOU,MIN,-125,-105,4.5,4.5
2024-07-07,2:20 PM EDT,LAA,CHC,+100,-130,5,5
2024-07-07,2:35 PM EDT,TB,TEX,-125,-105,4,4
2024-07-07,3:10 PM EDT,KC,COL,-105,-125,5.5,5.5
2024-07-07,4:07 PM EDT,BAL,ATH,+100,-130,4.5,4.5
2024-07-07,4:10 PM EDT,AZ,SD,+105,-135,4.5,4.5
2024-07-07,4:10 PM EDT,TOR,SEA,+100,-130,4,4
2024-07-07,4:10 PM EDT,MIL,LAD,-130,+100,5,5
2024-07-07,7:10 PM EDT,BOS,NYY,+110,-141,1.5,1.5
2024-07-08,12:35 PM EDT,NYM,PIT,+165,-208,1.5,1.5
2024-07-08,4:05 PM EDT,STL,WAS,+125,-161,3.5,3.5
2024-07-08,6:40 PM EDT,CLE,DET,-115,-115,1.5,1.5
2024-07-08,7:10 PM EDT,COL,CIN,-105,-125,1.5,1.5
2024-07-08,8:10 PM EDT,MIN,CHW,-125,-105,4.5,4.5
2024-07-08,9:38 PM EDT,TEX,LAA,-125,-105,8.5,8.5
2024-07-08,9:40 PM EDT,ATL,AZ,-149,+120,0.5,0.5
2024-07-09,6:35 PM EDT,CHC,BAL,-135,+105,5.5,5.5
2024-07-09,6:40 PM EDT,LAD,PHI,-110,-120,3.5,3.5
2024-07-09,6:40 PM EDT,CLE,DET,-145,+115,5.5,5.5
2024-07-09,6:50 PM EDT,NYY,TB,-125,-105,4.5,4.5
2024-07-09,7:10 PM EDT,WAS,NYM,-130,+100,4.5,4.5
2024-07-09,7:10 PM EDT,ATH,BOS,+100,-130,5.5,5.5
2024-07-09,7:10 PM EDT,COL,CIN,-125,-105,4.5,4.5
2024-07-09,8:10 PM EDT,MIA,HOU,-110,-120,7.5,7.5
2024-07-09,8:10 PM EDT,PIT,MIL,-115,-115,4.5,4.5
2024-07-09,9:38 PM EDT,TEX,LAA,-105,-125,4.5,4.5
2024-07-09,9:40 PM EDT,ATL,AZ,+135,-169,2.5,2.5
2024-07-09,9:40 PM EDT,SEA,SD,-130,+100,4,4
2024-07-09,9:45 PM EDT,TOR,SF,+105,-135,4,4
2024-07-10,1:45 PM EDT,KC,STL,+135,-169,4.5,4.5
2024-07-10,2:10 PM EDT,MIN,CHW,+165,-208,3.5,3.5
2024-07-10,5:05 PM EDT,MIN,CHW,-161,+125,0.5,0.5
2024-07-10,6:35 PM EDT,CHC,BAL,-130,+100,4.5,4.5
2024-07-10,6:40 PM EDT,SEA,SD,+105,-135,3.5,3.5
2024-07-10,6:40 PM EDT,CLE,DET,-115,-115,3.5,3.5
2024-07-10,6:50 PM EDT,NYY,TB,+105,-135,4.5,4.5
2024-07-10,7:05 PM EDT,LAD,PHI,-105,-125,5,5
2024-07-10,7:10 PM EDT,WAS,NYM,-130,+100,5,5
2024-07-10,7:10 PM EDT,ATH,BOS,-115,-115,5.5,5.5
2024-07-10,7:10 PM EDT,COL,CIN,-130,+100,5,5
2024-07-10,7:45 PM EDT,KC,STL,-130,+100,4.5,4.5
2024-07-10,8:10 PM EDT,MIA,HOU,-115,-115,4.5,4.5
2024-07-10,8:10 PM EDT,PIT,MIL,-130,+100,4.5,4.5
2024-07-10,9:38 PM EDT,TEX,LAA,-130,+100,4.5,4.5
2024-07-10,9:40 PM EDT,ATL,AZ,+100,-130,4,4
2024-07-10,9:45 PM EDT,TOR,SF,-130,+100,3.5,3.5
2024-07-11,1:10 PM EDT,CLE,DET,-105,-125,6.5,6.5
2024-07-11,1:10 PM EDT,COL,CIN,-105,-125,4.5,4.5
2024-07-11,1:10 PM EDT,WAS,NYM,+120,-149,1.5,1.5
2024-07-11,2:10 PM EDT,PIT,MIL,-125,-105,3.5,3.5
2024-07-11,3:45 PM EDT,TOR,SF,+120,-149,7.5,7.5
2024-07-11,6:05 PM EDT,LAD,PHI,+120,-149,3.5,3.5
2024-07-11,6:35 PM EDT,CHC,BAL,+125,-161,2.5,2.5
2024-07-11,6:50 PM EDT,NYY,TB,-141,+110,8.5,8.5
2024-07-11,7:10 PM EDT,ATH,BOS,+110,-141,6.5,6.5
2024-07-11,8:10 PM EDT,MIA,HOU,-105,-125,4.5,4.5
2024-07-11,9:38 PM EDT,SEA,LAA,-120,-110,6.5,6.5
2024-07-11,9:40 PM EDT,ATL,AZ,-105,-125,5,5
2024-07-12,6:40 PM EDT,ATH,PHI,+100,-130,5,5
2024-07-12,6:40 PM EDT,LAD,DET,-125,-105,4,4
2024-07-12,6:50 PM EDT,CLE,TB,-125,-105,4,4
2024-07-12,7:05 PM EDT,NYY,BAL,-115,-105,4.5,4.5
2024-07-12,7:10 PM EDT,MIA,CIN,-115,-115,5,5
2024-07-12,7:10 PM EDT,KC,BOS,+100,-130,5,5
2024-07-12,7:10 PM EDT,COL,NYM,-125,-105,4.5,4.5
2024-07-12,8:10 PM EDT,TEX,HOU,-130,+100,4,4
2024-07-12,8:10 PM EDT,PIT,CHW,+100,-130,4,4
2024-07-12,8:10 PM EDT,WAS,MIL,-105,-125,4.5,4.5
2024-07-12,8:15 PM EDT,CHC,STL,+100,-130,4.5,4.5
2024-07-12,9:38 PM EDT,SEA,LAA,-130,+100,4,4
2024-07-12,9:40 PM EDT,TOR,AZ,+125,-161,5.5,5.5
2024-07-12,9:40 PM EDT,ATL,SD,+100,-130,4.5,4.5
2024-07-12,10:15 PM EDT,MIN,SF,-115,-115,4,4
2024-07-13,1:10 PM EDT,LAD,DET,+120,-149,5.5,5.5
2024-07-13,2:10 PM EDT,PIT,CHW,+105,-135,5.5,5.5
2024-07-13,2:15 PM EDT,CHC,STL,-105,-125,4.5,4.5
2024-07-13,4:05 PM EDT,ATH,PHI,-130,+100,5,5
2024-07-13,4:05 PM EDT,NYY,BAL,-125,-105,4.5,4.5
2024-07-13,4:10 PM EDT,COL,NYM,-130,+100,4,4
2024-07-13,4:10 PM EDT,KC,BOS,-130,+100,4.5,4.5
2024-07-13,4:10 PM EDT,TEX,HOU,+100,-130,4.5,4.5
2024-07-13,4:10 PM EDT,WAS,MIL,-130,+100,4.5,4.5
2024-07-13,4:10 PM EDT,CLE,TB,-125,-105,4,4
2024-07-13,4:10 PM EDT,MIA,CIN,-110,-120,5,5
2024-07-13,7:15 PM EDT,ATL,SD,+115,-145,2.5,2.5
2024-07-13,7:15 PM EDT,MIN,SF,+135,-169,2.5,2.5
2024-07-13,8:15 PM EDT,CHC,STL,+100,-130,5.5,5.5
2024-07-13,9:38 PM EDT,SEA,LAA,+105,-135,4.5,4.5
2024-07-13,10:10 PM EDT,TOR,AZ,+100,-130,5,5
2024-07-14,11:35 AM EDT,NYY,BAL,+125,-161,4.5,4.5
2024-07-14,1:35 PM EDT,ATH,PHI,-105,-125,5.5,5.5
2024-07-14,1:35 PM EDT,KC,BOS,-115,-115,5,5
2024-07-14,1:40 PM EDT,CLE,TB,-125,-105,4,4
2024-07-14,1:40 PM EDT,COL,NYM,-105,-125,4.5,4.5
2024-07-14,1:40 PM EDT,LAD,DET,-125,-105,5,5
2024-07-14,1:40 PM EDT,MIA,CIN,-105,-125,5,5
2024-07-14,2:10 PM EDT,PIT,CHW,-115,-115,4.5,4.5
2024-07-14,2:10 PM EDT,TEX,HOU,+100,-130,4.5,4.5
2024-07-14,2:10 PM EDT,WAS,MIL,-130,+100,4.5,4.5
2024-07-14,2:15 PM EDT,CHC,STL,-130,+100,4.5,4.5
2024-07-14,4:05 PM EDT,MIN,SF,+100,-130,3.5,3.5
2024-07-14,4:07 PM EDT,SEA,LAA,+110,-141,1.5,1.5
2024-07-14,4:10 PM EDT,TOR,AZ,+125,-161,8.5,8.5
2024-07-14,4:10 PM EDT,ATL,SD,+115,-145,3.5,3.5
2024-07-19,2:20 PM EDT,AZ,CHC,-161,+125,4.5,4.5
2024-07-19,6:40 PM EDT,PHI,PIT,+105,-135,7.5,7.5
2024-07-19,6:45 PM EDT,CIN,WAS,+100,-130,5.5,5.5
2024-07-19,7:05 PM EDT,TB,NYY,+100,-130,4.5,4.5
2024-07-19,7:07 PM EDT,DET,TOR,+100,-130,4,4
2024-07-19,7:10 PM EDT,NYM,MIA,+100,-130,4.5,4.5
2024-07-19,7:10 PM EDT,SD,CLE,-125,-105,4,4
2024-07-19,8:05 PM EDT,BAL,TEX,+100,-130,4,4
2024-07-19,8:10 PM EDT,CHW,KC,-130,+100,4.5,4.5
2024-07-19,8:40 PM EDT,SF,COL,-130,+100,5.5,5.5
2024-07-19,9:40 PM EDT,LAA,ATH,-125,-105,4.5,4.5
2024-07-19,10:10 PM EDT,HOU,SEA,-130,+100,3.5,3.5
2024-07-19,10:10 PM EDT,BOS,LAD,-115,-115,4.5,4.5
2024-07-20,1:05 PM EDT,TB,NYY,+135,-169,2.5,2.5
2024-07-20,1:07 PM EDT,STL,ATL,-105,-125,4.5,4.5
2024-07-20,3:07 PM EDT,DET,TOR,-141,+110,0.5,0.5
2024-07-20,4:07 PM EDT,LAA,ATH,-110,-120,5.5,5.5
2024-07-20,4:10 PM EDT,NYM,MIA,-120,-110,2.5,2.5
2024-07-20,6:40 PM EDT,PHI,PIT,-110,-120,1.5,1.5
2024-07-20,6:45 PM EDT,CIN,WAS,+120,-149,8.5,8.5
2024-07-20,7:05 PM EDT,BAL,TEX,-135,+105,3.5,3.5
2024-07-20,7:10 PM EDT,CHW,KC,-130,+100,6.5,6.5
2024-07-20,7:10 PM EDT,SD,CLE,-115,-115,3.5,3.5
2024-07-20,7:10 PM EDT,MIL,MIN,-105,-125,4,4
2024-07-20,7:15 PM EDT,AZ,CHC,-105,-125,3.5,3.5
2024-07-20,7:15 PM EDT,BOS,LAD,+120,-149,4.5,4.5
2024-07-20,7:20 PM EDT,STL,ATL,-120,-110,5.5,5.5
2024-07-20,8:10 PM EDT,SF,COL,-115,-115,5,5
2024-07-20,9:40 PM EDT,HOU,SEA,-130,+100,3.5,3.5
2024-07-21,1:05 PM EDT,MIL,MIN,-115,-115,4,4
2024-07-21,1:35 PM EDT,CIN,WAS,+115,-145,4.5,4.5
2024-07-21,1:35 PM EDT,STL,ATL,+100,-130,4.5,4.5
2024-07-21,1:35 PM EDT,TB,NYY,-115,-115,5,5
2024-07-21,1:35 PM EDT,PHI,PIT,-120,-110,4.5,4.5
2024-07-21,1:37 PM EDT,DET,TOR,-105,-125,4.5,4.5
2024-07-21,1:40 PM EDT,NYM,MIA,-115,-115,4.5,4.5
2024-07-21,1:40 PM EDT,SD,CLE,-125,-105,4,4
2024-07-21,2:10 PM EDT,CHW,KC,-120,-110,4,4
2024-07-21,2:20 PM EDT,AZ,CHC,-105,-125,4,4
2024-07-21,2:35 PM EDT,BAL,TEX,-120,-110,4.5,4.5
2024-07-21,3:10 PM EDT,SF,COL,-115,-115,5.5,5.5
2024-07-21,4:07 PM EDT,LAA,ATH,-135,+105,4.5,4.5
2024-07-21,4:10 PM EDT,HOU,SEA,+110,-141,4.5,4.5
2024-07-21,7:10 PM EDT,BOS,LAD,-149,+120,5.5,5.5
2024-07-22,1:05 PM EDT,TB,NYY,+125,-161,3.5,3.5
2024-07-22,6:40 PM EDT,NYM,MIA,-110,-120,5.5,5.5
2024-07-22,6:40 PM EDT,STL,PIT,-141,+110,2.5,2.5
2024-07-22,6:40 PM EDT,DET,CLE,+105,-135,7.5,7.5
2024-07-22,7:20 PM EDT,CIN,ATL,-130,+100,4,4
2024-07-22,7:40 PM EDT,PHI,MIN,-105,-125,4.5,4.5
2024-07-22,8:05 PM EDT,CHW,TEX,+100,-130,4.5,4.5
2024-07-22,8:05 PM EDT,MIL,CHC,-105,-125,4.5,4.5
2024-07-22,8:10 PM EDT,AZ,KC,+100,-130,4.5,4.5
2024-07-22,8:40 PM EDT,BOS,COL,-105,-115,5.5,5.5
2024-07-22,9:40 PM EDT,HOU,ATH,-130,+100,4.5,4.5
2024-07-22,9:40 PM EDT,LAA,SEA,+105,-135,4,4
2024-07-22,10:10 PM EDT,SF,LAD,-105,-125,4.5,4.5
2024-07-23,6:40 PM EDT,BAL,MIA,-130,+100,4.5,4.5
2024-07-23,6:40 PM EDT,DET,CLE,-125,-105,4.5,4.5
2024-07-23,6:40 PM EDT,STL,PIT,+100,-130,4,4
2024-07-23,6:45 PM EDT,SD,WAS,-120,+100,5,5
2024-07-23,7:05 PM EDT,NYM,NYY,+100,-130,5,5
2024-07-23,7:07 PM EDT,TB,TOR,-125,-105,4.5,4.5
2024-07-23,7:40 PM EDT,PHI,MIN,-120,+100,4,4
2024-07-23,8:05 PM EDT,CHW,TEX,-130,+100,3.5,3.5
2024-07-23,8:05 PM EDT,MIL,CHC,-125,-105,4.5,4.5
2024-07-23,8:10 PM EDT,AZ,KC,+100,-130,5,5
2024-07-23,8:40 PM EDT,BOS,COL,-125,-105,6,6
2024-07-23,9:40 PM EDT,LAA,SEA,+100,-130,4,4
2024-07-23,9:40 PM EDT,HOU,ATH,+100,-120,5,5
2024-07-23,10:10 PM EDT,SF,LAD,-130,+100,4.5,4.5
2024-07-24,12:20 PM EDT,CIN,ATL,+105,-135,12.5,12.5
2024-07-24,12:35 PM EDT,STL,PIT,-135,+105,6.5,6.5
2024-07-24,1:10 PM EDT,PHI,MIN,-125,-105,3.5,3.5
2024-07-24,2:20 PM EDT,MIL,CHC,-105,-125,4.5,4.5
2024-07-24,3:10 PM EDT,BOS,COL,-141,+110,4.5,4.5
2024-07-24,3:37 PM EDT,HOU,ATH,-105,-125,4.5,4.5
2024-07-24,3:40 PM EDT,LAA,SEA,-105,-125,4,4
2024-07-24,6:40 PM EDT,BAL,MIA,-145,+115,0.5,0.5
2024-07-24,6:40 PM EDT,DET,CLE,-145,+115,1.5,1.5
2024-07-24,6:45 PM EDT,SD,WAS,-125,-105,9.5,9.5
2024-07-24,7:05 PM EDT,NYM,NYY,+110,-141,4.5,4.5
2024-07-24,7:07 PM EDT,TB,TOR,+100,-130,3.5,3.5
2024-07-24,8:05 PM EDT,CHW,TEX,-135,+105,4.5,4.5
2024-07-24,8:10 PM EDT,AZ,KC,+100,-130,5,5
2024-07-24,10:10 PM EDT,SF,LAD,-110,-120,4.5,4.5
2024-07-25,12:05 PM EDT,SD,WAS,+115,-145,4.5,4.5
2024-07-25,12:10 PM EDT,BAL,MIA,-130,+100,7.5,7.5
2024-07-25,1:10 PM EDT,DET,CLE,+110,-141,4.5,4.5
2024-07-25,2:35 PM EDT,CHW,TEX,+115,-145,3.5,3.5
2024-07-25,3:07 PM EDT,TB,TOR,+145,-179,4.5,4.5
2024-07-25,4:10 PM EDT,SF,LAD,-130,+100,3.5,3.5
2024-07-25,7:10 PM EDT,ATL,NYM,-141,+110,3.5,3.5
2024-07-25,9:38 PM EDT,ATH,LAA,+105,-135,12.5,12.5
2024-07-26,6:40 PM EDT,CLE,PHI,-115,-115,4.5,4.5
2024-07-26,6:40 PM EDT,MIN,DET,-130,+100,4,4
2024-07-26,6:50 PM EDT,CIN,TB,-105,-125,4,4
2024-07-26,7:05 PM EDT,SD,BAL,+100,-130,5,5
2024-07-26,7:07 PM EDT,TEX,TOR,-130,+100,4,4
2024-07-26,7:10 PM EDT,ATL,NYM,-125,-105,4,4
2024-07-26,7:10 PM EDT,NYY,BOS,-105,-125,5,5
2024-07-26,8:10 PM EDT,MIA,MIL,-125,-105,4,4
2024-07-26,8:10 PM EDT,CHC,KC,+100,-130,5,5
2024-07-26,8:10 PM EDT,LAD,HOU,-105,-125,4.5,4.5
2024-07-26,8:10 PM EDT,SEA,CHW,-130,+100,3.5,3.5
2024-07-26,8:15 PM EDT,WAS,STL,+100,-130,4,4
2024-07-26,9:38 PM EDT,ATH,LAA,-115,-115,5,5
2024-07-26,9:40 PM EDT,PIT,AZ,+100,-130,4.5,4.5
2024-07-26,10:15 PM EDT,COL,SF,-125,-105,4,4
2024-07-28,11:35 AM EDT,CIN,TB,+125,-161,2.5,2.5
2024-07-28,1:35 PM EDT,SD,BAL,-130,+100,5,5
2024-07-28,1:35 PM EDT,CLE,PHI,-130,+100,5,5
2024-07-28,1:37 PM EDT,TEX,TOR,-110,-120,4.5,4.5
2024-07-28,1:40 PM EDT,MIN,DET,-125,-105,4,4
2024-07-28,1:40 PM EDT,ATL,NYM,-125,-105,4,4
2024-07-28,2:10 PM EDT,MIA,MIL,-115,-115,4.5,4.5
2024-07-28,2:10 PM EDT,LAD,HOU,-125,-105,4.5,4.5
2024-07-28,2:10 PM EDT,CHC,KC,-125,-105,4.5,4.5
2024-07-28,2:10 PM EDT,SEA,CHW,+100,-130,3.5,3.5
2024-07-28,2:15 PM EDT,WAS,STL,-130,+100,4.5,4.5
2024-07-28,4:05 PM EDT,COL,SF,-130,+100,4,4
2024-07-28,4:07 PM EDT,ATH,LAA,-120,-110,10.5,10.5
2024-07-28,4:10 PM EDT,PIT,AZ,-115,-115,4.5,4.5
2024-07-28,7:10 PM EDT,NYY,BOS,+120,-149,5.5,5.5
2024-07-29,3:05 PM EDT,TOR,BAL,-125,-105,5,5
2024-07-29,6:40 PM EDT,NYY,PHI,+105,-135,5.5,5.5
2024-07-29,6:40 PM EDT,CLE,DET,-135,+105,3.5,3.5
2024-07-29,6:50 PM EDT,TOR,BAL,-125,-105,5,5
2024-07-29,7:10 PM EDT,CHC,CIN,-105,-125,5,5
2024-07-29,7:10 PM EDT,MIN,NYM,-115,-115,4.5,4.5
2024-07-29,7:10 PM EDT,SEA,BOS,+100,-130,4.5,4.5
2024-07-29,7:45 PM EDT,TEX,STL,-115,-115,4.5,4.5
2024-07-29,8:10 PM EDT,PIT,HOU,+100,-130,4,4
2024-07-29,8:10 PM EDT,ATL,MIL,+100,-130,4.5,4.5
2024-07-29,8:10 PM EDT,KC,CHW,+100,-130,5,5
2024-07-29,9:40 PM EDT,WAS,AZ,-105,-125,5,5
2024-07-30,1:10 PM EDT,CLE,DET,+115,-145,1.5,1.5
2024-07-30,6:35 PM EDT,TOR,BAL,-115,-115,3.5,3.5
2024-07-30,6:40 PM EDT,NYY,PHI,-125,-105,6.5,6.5
2024-07-30,6:50 PM EDT,MIA,TB,-130,+100,3.5,3.5
2024-07-30,7:10 PM EDT,SEA,BOS,-115,-115,5.5,5.5
2024-07-30,7:10 PM EDT,CHC,CIN,+100,-130,5,5
2024-07-30,7:10 PM EDT,MIN,NYM,-130,+100,4.5,4.5
2024-07-30,7:45 PM EDT,TEX,STL,-125,-105,4.5,4.5
2024-07-30,8:10 PM EDT,PIT,HOU,-105,-125,4.5,4.5
2024-07-30,8:10 PM EDT,ATL,MIL,-125,-105,4.5,4.5
2024-07-30,8:10 PM EDT,KC,CHW,-130,+100,4.5,4.5
2024-07-30,9:38 PM EDT,COL,LAA,+100,-130,5,5
2024-07-30,9:40 PM EDT,WAS,AZ,-125,-105,5,5
2024-07-30,9:40 PM EDT,LAD,SD,+100,-130,4,4
2024-07-30,9:45 PM EDT,ATH,SF,-130,+100,4,4
2024-07-31,12:10 PM EDT,MIA,TB,-130,+100,4,4
2024-07-31,12:35 PM EDT,TOR,BAL,-125,-105,5,5
2024-07-31,12:35 PM EDT,NYY,PHI,-125,-105,5,5
2024-07-31,1:10 PM EDT,MIN,NYM,+100,-130,4.5,4.5
2024-07-31,2:10 PM EDT,ATL,MIL,-130,+100,3.5,3.5
2024-07-31,2:10 PM EDT,KC,CHW,-130,+100,4.5,4.5
2024-07-31,2:15 PM EDT,TEX,STL,-125,-105,5,5
2024-07-31,3:40 PM EDT,WAS,AZ,+100,-130,4.5,4.5
2024-07-31,4:10 PM EDT,SEA,BOS,+100,-130,5,5
2024-07-31,7:10 PM EDT,CHC,CIN,-125,-105,5,5
2024-07-31,8:10 PM EDT,PIT,HOU,-125,-105,4.5,4.5
2024-07-31,8:40 PM EDT,LAD,SD,-125,-105,3.5,3.5
2024-07-31,9:38 PM EDT,COL,LAA,-125,-105,4.5,4.5
2024-07-31,9:45 PM EDT,ATH,SF,-130,+100,4,4
2024-08-08,12:05 PM EDT,SF,WAS,-179,+145,3.5,3.5
2024-08-08,12:20 PM EDT,MIL,ATL,-120,-110,13.5,13.5
2024-08-08,12:35 PM EDT,SD,PIT,-145,+115,5.5,5.5
2024-08-08,3:10 PM EDT,NYM,COL,+100,-130,5.5,5.5
2024-08-08,6:10 PM EDT,CIN,MIA,+125,-161,4.5,4.5
2024-08-08,7:05 PM EDT,LAA,NYY,-110,-120,5.5,5.5
2024-08-08,7:07 PM EDT,BAL,TOR,-105,-125,6.5,6.5
2024-08-08,7:15 PM EDT,TB,STL,+105,-135,5.5,5.5
2024-08-08,9:40 PM EDT,DET,SEA,-179,+145,0.5,0.5
2024-08-08,9:40 PM EDT,PHI,AZ,-120,-110,2.5,2.5
2024-08-10,1:05 PM EDT,TEX,NYY,+100,-130,4.5,4.5
2024-08-10,3:07 PM EDT,ATH,TOR,-115,-115,5,5
2024-08-10,4:05 PM EDT,DET,SF,-105,-125,4,4
2024-08-10,4:10 PM EDT,SD,MIA,-130,+100,4.5,4.5
2024-08-10,4:10 PM EDT,HOU,BOS,-115,-115,5.5,5.5
2024-08-10,4:40 PM EDT,TEX,NYY,-125,-105,5,5
2024-08-10,6:45 PM EDT,LAA,WAS,-115,-115,5,5
2024-08-10,7:10 PM EDT,STL,KC,-130,+100,4.5,4.5
2024-08-10,7:10 PM EDT,CIN,MIL,+100,-130,4.5,4.5
2024-08-10,7:10 PM EDT,CLE,MIN,-125,-105,4.5,4.5
2024-08-10,7:15 PM EDT,CHC,CHW,-105,-125,4.5,4.5
2024-08-10,7:15 PM EDT,BAL,TB,+100,-130,4,4
2024-08-10,8:10 PM EDT,ATL,COL,-115,-115,5.5,5.5
2024-08-10,8:10 PM EDT,PHI,AZ,-115,-115,4.5,4.5
2024-08-10,9:10 PM EDT,PIT,LAD,-115,-115,4,4
2024-08-10,9:40 PM EDT,NYM,SEA,-105,-125,4,4
2024-08-11,11:35 AM EDT,LAA,WAS,-110,-120,6.5,6.5
2024-08-11,1:35 PM EDT,HOU,BOS,-110,-120,5.5,5.5
2024-08-11,1:35 PM EDT,TEX,NYY,-115,-115,5.5,5.5
