Date,Match Time,Team 1,Team 2,Team 1 Odds,Team 2 Odds,Team 1 line,Team 2 line
2024-08-30,6:40 PM EDT,MIL,CIN,-110,-110,10,10
2024-08-30,6:40 PM EDT,BOS,DET,-110,-110,9,9
2024-08-30,6:40 PM EDT,ATL,PHI,-110,-110,8,8
2024-08-30,6:45 PM EDT,CHC,WAS,-120,+100,8,8
2024-08-30,6:50 PM EDT,SD,TB,-110,-110,7.5,7.5
2024-08-30,7:05 PM EDT,STL,NYY,-110,-110,8.5,8.5
2024-08-30,7:10 PM EDT,PIT,CLE,-105,-115,9,9
2024-08-30,8:05 PM EDT,ATH,TEX,-115,-105,8.5,8.5
2024-08-30,8:10 PM EDT,TOR,MIN,-125,+105,7.5,7.5
2024-08-30,8:10 PM EDT,KC,HOU,+100,-120,8,8
2024-08-30,8:10 PM EDT,NYM,CHW,-110,-110,9,9
2024-08-30,8:40 PM EDT,BAL,COL,-120,+100,11,11
2024-08-30,9:38 PM EDT,SEA,LAA,-115,-105,8.5,8.5
2024-08-30,9:40 PM EDT,LAD,AZ,-110,-110,8.5,8.5
2024-08-30,10:15 PM EDT,MIA,SF,-120,+100,7,7
2024-08-31,1:05 PM EDT,STL,NYY,-105,-115,9.5,9.5
2024-08-31,4:05 PM EDT,CHC,WAS,-120,+100,9,9
2024-08-31,4:10 PM EDT,SD,TB,-115,-105,8,8
2024-08-31,6:10 PM EDT,BOS,DET,-120,+100,7.5,7.5
2024-08-31,6:10 PM EDT,PIT,CLE,-105,-115,8.5,8.5
2024-08-31,7:05 PM EDT,ATH,TEX,-115,-105,8.5,8.5
2024-08-31,7:10 PM EDT,TOR,MIN,-105,-115,9,9
2024-08-31,7:10 PM EDT,KC,HOU,-105,-115,7.5,7.5
2024-08-31,7:10 PM EDT,NYM,CHW,-105,-115,9,9
2024-08-31,7:15 PM EDT,MIL,CIN,-115,-105,9,9
2024-08-31,7:15 PM EDT,ATL,PHI,-120,+100,7.5,7.5
2024-08-31,8:10 PM EDT,LAD,AZ,-120,+100,9,9
2024-08-31,8:10 PM EDT,BAL,COL,-105,-115,11.5,11.5
2024-08-31,9:05 PM EDT,MIA,SF,-120,+100,7.5,7.5
2024-08-31,9:38 PM EDT,SEA,LAA,+100,-120,8,8
2024-09-01,12:10 PM EDT,MIL,CIN,-105,-115,9.5,9.5
2024-09-01,1:35 PM EDT,STL,NYY,+100,-120,9.5,9.5
2024-09-01,1:35 PM EDT,CHC,WAS,-105,-115,9,9
2024-09-01,1:40 PM EDT,BOS,DET,-105,-115,9.5,9.5
2024-09-01,1:40 PM EDT,PIT,CLE,-110,-110,8,8
2024-09-01,1:40 PM EDT,SD,TB,+100,-120,7,7
2024-09-01,2:10 PM EDT,KC,HOU,-105,-115,8.5,8.5
2024-09-01,2:10 PM EDT,TOR,MIN,-105,-115,8.5,8.5
2024-09-01,2:10 PM EDT,NYM,CHW,-110,-110,7.5,7.5
2024-09-01,2:35 PM EDT,ATH,TEX,+100,-120,9,9
2024-09-01,3:10 PM EDT,BAL,COL,+100,-120,11,11
2024-09-01,4:05 PM EDT,MIA,SF,+100,-120,7.5,7.5
2024-09-01,4:07 PM EDT,SEA,LAA,-105,-115,9,9
2024-09-01,4:10 PM EDT,LAD,AZ,-110,-110,9,9
2024-09-01,7:10 PM EDT,ATL,PHI,-110,-110,8,8
2024-09-02,2:10 PM EDT,STL,MIL,-105,-115,7.5,7.5
2024-09-02,3:05 PM EDT,CHW,BAL,+100,-120,8,8
2024-09-02,4:10 PM EDT,HOU,CIN,-105,-115,9.5,9.5
2024-09-02,4:10 PM EDT,CLE,KC,-105,-115,8,8
2024-09-02,4:10 PM EDT,LAD,AZ,-105,-115,9,9
2024-09-02,6:40 PM EDT,DET,SD,-105,-115,8,8
2024-09-02,6:50 PM EDT,MIN,TB,-105,-115,8,8
2024-09-02,7:07 PM EDT,SEA,ATH,+100,-120,7.5,7.5
2024-09-02,7:10 PM EDT,BOS,NYM,-115,-105,8,8
2024-09-02,7:40 PM EDT,PIT,CHC,+100,-120,7.5,7.5
2024-09-02,8:05 PM EDT,NYY,TEX,-125,+105,8.5,8.5
2024-09-03,6:35 PM EDT,CHW,BAL,-125,+105,8.5,8.5
2024-09-03,6:40 PM EDT,WAS,MIA,-115,-105,8,8
2024-09-03,6:50 PM EDT,MIN,TB,-115,-105,7,7
2024-09-03,7:07 PM EDT,PHI,TOR,+105,-125,9,9
2024-09-03,7:10 PM EDT,BOS,NYM,-115,-105,7.5,7.5
2024-09-03,7:20 PM EDT,COL,ATL,-105,-115,7.5,7.5
2024-09-03,7:40 PM EDT,STL,MIL,-110,-110,8,8
2024-09-03,7:40 PM EDT,CLE,KC,-110,-110,8,8
2024-09-03,7:40 PM EDT,PIT,CHC,-115,-105,7.5,7.5
2024-09-03,8:05 PM EDT,NYY,TEX,-115,-105,8.5,8.5
2024-09-03,9:38 PM EDT,LAD,LAA,-120,+100,9,9
2024-09-03,9:40 PM EDT,SEA,ATH,-120,+100,8,8
2024-09-03,9:45 PM EDT,AZ,SF,-120,+100,7.5,7.5
2024-09-04,3:07 PM EDT,PHI,TOR,-115,-105,7.5,7.5
2024-09-04,6:35 PM EDT,CHW,BAL,-110,-110,8.5,8.5
2024-09-04,6:40 PM EDT,WAS,MIA,-115,-105,8.5,8.5
2024-09-04,6:40 PM EDT,HOU,CIN,-105,-115,9,9
2024-09-04,6:50 PM EDT,MIN,TB,-105,-115,8,8
2024-09-04,7:10 PM EDT,BOS,NYM,+105,-125,8,8
2024-09-04,7:20 PM EDT,COL,ATL,-125,+105,8.5,8.5
2024-09-04,7:40 PM EDT,PIT,CHC,-115,-105,8,8
2024-09-04,7:40 PM EDT,STL,MIL,-120,+100,7.5,7.5
2024-09-04,7:40 PM EDT,CLE,KC,-120,+100,8.5,8.5
2024-09-04,8:05 PM EDT,NYY,TEX,-120,+100,8.5,8.5
2024-09-04,9:38 PM EDT,LAD,LAA,-115,-105,10,10
2024-09-04,9:40 PM EDT,DET,SD,-110,-110,8,8
2024-09-04,9:40 PM EDT,SEA,ATH,+100,-120,7.5,7.5
2024-09-04,9:45 PM EDT,AZ,SF,-120,+100,7.5,7.5
2024-09-05,1:10 PM EDT,MIN,TB,-110,-110,7,7
2024-09-05,1:10 PM EDT,HOU,CIN,-105,-115,9,9
2024-09-05,3:37 PM EDT,SEA,ATH,-120,+100,7.5,7.5
2024-09-05,3:45 PM EDT,AZ,SF,-120,+100,7,7
2024-09-05,6:40 PM EDT,WAS,PIT,-110,-110,8,8
2024-09-05,6:40 PM EDT,PHI,MIA,-125,+105,8,8
2024-09-05,7:20 PM EDT,COL,ATL,-110,-110,8,8
2024-09-05,8:05 PM EDT,LAA,TEX,-115,-105,8,8
2024-09-05,8:40 PM EDT,DET,SD,-115,-105,8,8
2024-09-06,2:20 PM EDT,NYY,CHC,-115,-105,8,8
2024-09-06,6:10 PM EDT,COL,MIL,-115,-105,7.5,7.5
2024-09-06,7:05 PM EDT,TB,BAL,-110,-110,8.5,8.5
2024-09-06,7:10 PM EDT,CIN,NYM,-125,+105,7.5,7.5
2024-09-06,7:10 PM EDT,PHI,MIA,+100,-120,7.5,7.5
2024-09-06,7:10 PM EDT,CHW,BOS,-105,-115,8.5,8.5
2024-09-06,7:20 PM EDT,TOR,ATL,-105,-115,7.5,7.5
2024-09-06,8:05 PM EDT,LAA,TEX,-105,-115,9,9
2024-09-06,8:10 PM EDT,AZ,HOU,-110,-110,7.5,7.5
2024-09-06,8:10 PM EDT,MIN,KC,-110,-110,7.5,7.5
2024-09-06,8:15 PM EDT,SEA,STL,+105,-125,7.5,7.5
2024-09-06,9:40 PM EDT,SF,SD,-105,-115,8,8
2024-09-06,9:40 PM EDT,DET,ATH,-105,-115,7,7
2024-09-06,10:10 PM EDT,CLE,LAD,-115,-105,8.5,8.5
2024-09-07,1:35 PM EDT,WAS,PIT,-120,+100,8.5,8.5
2024-09-07,2:20 PM EDT,NYY,CHC,-115,-105,7.5,7.5
2024-09-07,4:05 PM EDT,TB,BAL,-125,+105,7,7
2024-09-07,4:07 PM EDT,DET,ATH,-105,-115,8,8
2024-09-07,4:10 PM EDT,PHI,MIA,-130,+110,8,8
2024-09-07,4:10 PM EDT,CIN,NYM,+105,-125,8.5,8.5
2024-09-07,4:10 PM EDT,AZ,HOU,-110,-110,8,8
2024-09-07,6:40 PM EDT,WAS,PIT,-115,-105,7.5,7.5
2024-09-07,7:05 PM EDT,LAA,TEX,-115,-105,8.5,8.5
2024-09-07,7:10 PM EDT,COL,MIL,-125,+105,8,8
2024-09-07,7:15 PM EDT,CHW,BOS,-115,-105,8.5,8.5
2024-09-07,7:15 PM EDT,SEA,STL,-125,+105,7,7
2024-09-07,7:15 PM EDT,MIN,KC,-110,-110,8,8
2024-09-07,7:20 PM EDT,TOR,ATL,-105,-115,8,8
2024-09-07,8:40 PM EDT,SF,SD,-105,-115,7,7
2024-09-07,9:10 PM EDT,CLE,LAD,-105,-115,9,9
2024-09-08,12:05 PM EDT,TB,BAL,-105,-115,8,8
2024-09-08,1:35 PM EDT,CHW,BOS,-120,+100,10,10
2024-09-08,1:35 PM EDT,WAS,PIT,+100,-120,8.5,8.5
2024-09-08,1:35 PM EDT,TOR,ATL,-105,-115,7.5,7.5
2024-09-08,1:40 PM EDT,CIN,NYM,-115,-105,8,8
2024-09-08,1:40 PM EDT,PHI,MIA,-120,+100,8.5,8.5
2024-09-08,2:10 PM EDT,MIN,KC,-105,-115,8.5,8.5
2024-09-08,2:10 PM EDT,COL,MIL,-110,-110,7.5,7.5
2024-09-08,2:15 PM EDT,SEA,STL,-105,-115,7.5,7.5
2024-09-08,2:20 PM EDT,NYY,CHC,-125,+105,8.5,8.5
2024-09-08,2:35 PM EDT,LAA,TEX,-105,-115,8.5,8.5
2024-09-08,4:07 PM EDT,DET,ATH,+100,-120,8.5,8.5
2024-09-08,4:10 PM EDT,CLE,LAD,-120,+100,8.5,8.5
2024-09-08,4:10 PM EDT,SF,SD,-105,-115,8.5,8.5
2024-09-08,7:10 PM EDT,AZ,HOU,-115,-105,8.5,8.5
2024-09-09,6:40 PM EDT,TB,PHI,+100,-120,8,8
2024-09-09,6:40 PM EDT,CIN,ATL,-105,-115,8.5,8.5
2024-09-09,6:40 PM EDT,MIA,PIT,-120,+100,7.5,7.5
2024-09-09,7:05 PM EDT,KC,NYY,-120,+100,8.5,8.5
2024-09-09,7:07 PM EDT,NYM,TOR,+105,-125,9,9
2024-09-09,7:10 PM EDT,BAL,BOS,-105,-115,9.5,9.5
2024-09-09,7:40 PM EDT,LAA,MIN,-130,+110,7.5,7.5
2024-09-09,7:40 PM EDT,CLE,CHW,-110,-110,9,9
2024-09-09,10:10 PM EDT,CHC,LAD,-105,-115,10,10
2024-09-10,6:40 PM EDT,TB,PHI,+100,-120,7.5,7.5
2024-09-10,6:40 PM EDT,COL,DET,-105,-115,8.5,8.5
2024-09-10,6:40 PM EDT,MIA,PIT,-115,-105,8.5,8.5
2024-09-10,6:45 PM EDT,ATL,WAS,-110,-110,7.5,7.5
2024-09-10,7:05 PM EDT,KC,NYY,-120,+100,8.5,8.5
2024-09-10,7:07 PM EDT,NYM,TOR,-110,-110,8,8
2024-09-10,7:10 PM EDT,BAL,BOS,-125,+105,9,9
2024-09-10,7:40 PM EDT,LAA,MIN,-110,-110,8,8
2024-09-10,7:40 PM EDT,CLE,CHW,-115,-105,8,8
2024-09-10,7:45 PM EDT,CIN,STL,-110,-110,8.5,8.5
2024-09-10,8:10 PM EDT,ATH,HOU,-110,-110,8.5,8.5
2024-09-10,9:40 PM EDT,SD,SEA,-115,-105,7,7
2024-09-10,9:40 PM EDT,TEX,AZ,-115,-105,7.5,7.5
2024-09-10,9:45 PM EDT,MIL,SF,-105,-115,7.5,7.5
2024-09-10,10:10 PM EDT,CHC,LAD,-110,-110,8,8
2024-09-11,12:35 PM EDT,MIA,PIT,-105,-115,9,9
2024-09-11,2:10 PM EDT,CLE,CHW,-105,-115,7.5,7.5
2024-09-11,3:07 PM EDT,NYM,TOR,-110,-110,7.5,7.5
2024-09-11,3:40 PM EDT,TEX,AZ,-105,-115,8.5,8.5
2024-09-11,6:40 PM EDT,TB,PHI,-125,+105,7,7
2024-09-11,6:40 PM EDT,COL,DET,-120,+100,8,8
2024-09-11,6:45 PM EDT,ATL,WAS,+100,-120,8,8
2024-09-11,7:05 PM EDT,KC,NYY,-105,-115,8,8
2024-09-11,7:10 PM EDT,LAA,MIN,-105,-115,9,9
2024-09-11,7:10 PM EDT,BAL,BOS,-105,-115,9.5,9.5
2024-09-11,7:45 PM EDT,CIN,STL,-105,-115,8,8
2024-09-11,8:10 PM EDT,ATH,HOU,-120,+100,8,8
2024-09-11,9:40 PM EDT,SD,SEA,+100,-120,7,7
2024-09-11,9:45 PM EDT,MIL,SF,-120,+100,7,7
2024-09-11,10:10 PM EDT,CHC,LAD,-110,-110,9,9
2024-09-12,1:10 PM EDT,COL,DET,-115,-105,7,7
2024-09-12,1:15 PM EDT,CIN,STL,-105,-115,7.5,7.5
2024-09-12,2:10 PM EDT,ATH,HOU,-110,-110,8,8
2024-09-12,6:45 PM EDT,MIA,WAS,-110,-110,9,9
2024-09-12,7:15 PM EDT,BOS,NYY,-105,-115,9,9
2024-09-12,7:15 PM EDT,TB,CLE,-120,+100,7.5,7.5
2024-09-12,9:40 PM EDT,TEX,SEA,+105,-125,7,7
2024-09-12,9:45 PM EDT,MIL,SF,-115,-105,7.5,7.5
2024-09-13,6:40 PM EDT,BAL,DET,-105,-115,8,8
2024-09-13,6:40 PM EDT,KC,PIT,-110,-110,8.5,8.5
2024-09-13,6:40 PM EDT,NYM,PHI,-115,-105,8.5,8.5
2024-09-13,6:45 PM EDT,MIA,WAS,-105,-115,8,8
2024-09-13,7:05 PM EDT,BOS,NYY,-110,-110,8.5,8.5
2024-09-13,7:07 PM EDT,STL,TOR,+100,-120,8,8
2024-09-13,7:10 PM EDT,TB,CLE,+100,-120,7.5,7.5
2024-09-13,7:20 PM EDT,LAD,ATL,-110,-110,8.5,8.5
2024-09-13,7:40 PM EDT,ATH,CHW,-105,-115,7.5,7.5
2024-09-13,8:10 PM EDT,CIN,MIN,-105,-115,8.5,8.5
2024-09-13,8:40 PM EDT,CHC,COL,-125,+105,10.5,10.5
2024-09-13,9:38 PM EDT,HOU,LAA,-115,-105,8.5,8.5
2024-09-13,9:40 PM EDT,MIL,AZ,-120,+100,8.5,8.5
2024-09-13,10:10 PM EDT,TEX,SEA,+100,-120,7,7
2024-09-13,10:15 PM EDT,SD,SF,+105,-125,7,7
2024-09-14,1:05 PM EDT,BOS,NYY,-125,+105,8.5,8.5
2024-09-14,1:05 PM EDT,KC,PIT,-110,-110,8,8
2024-09-14,3:07 PM EDT,STL,TOR,-115,-105,8,8
2024-09-14,4:05 PM EDT,NYM,PHI,-115,-105,8.5,8.5
2024-09-14,4:05 PM EDT,MIA,WAS,-110,-110,8.5,8.5
2024-09-14,6:10 PM EDT,BAL,DET,-110,-110,8,8
2024-09-14,6:10 PM EDT,TB,CLE,+100,-120,8.5,8.5
2024-09-14,7:10 PM EDT,CIN,MIN,-115,-105,8.5,8.5
2024-09-14,7:10 PM EDT,ATH,CHW,-120,+100,8.5,8.5
2024-09-14,7:20 PM EDT,LAD,ATL,+105,-125,7.5,7.5
2024-09-14,8:10 PM EDT,MIL,AZ,-120,+100,8.5,8.5
2024-09-14,8:10 PM EDT,CHC,COL,-115,-105,10.5,10.5
2024-09-14,9:05 PM EDT,SD,SF,-115,-105,7.5,7.5
2024-09-14,9:38 PM EDT,HOU,LAA,-115,-105,8.5,8.5
2024-09-14,9:40 PM EDT,TEX,SEA,+100,-120,6.5,6.5
2024-09-15,12:10 PM EDT,BAL,DET,-120,+100,8.5,8.5
2024-09-15,1:05 PM EDT,CIN,MIN,-115,-105,8.5,8.5
2024-09-15,1:35 PM EDT,BOS,NYY,-105,-115,8.5,8.5
2024-09-15,1:35 PM EDT,MIA,WAS,-105,-115,8.5,8.5
2024-09-15,1:35 PM EDT,NYM,PHI,-115,-105,8,8
2024-09-15,1:35 PM EDT,KC,PIT,-105,-115,7.5,7.5
2024-09-15,1:37 PM EDT,STL,TOR,-105,-115,8,8
2024-09-15,1:40 PM EDT,TB,CLE,-115,-105,8,8
2024-09-15,2:10 PM EDT,OAK,CHW,-115,-105,8,8
2024-09-15,3:10 PM EDT,CHC,COL,-105,-115,11.5,11.5
2024-09-15,4:05 PM EDT,SD,SF,-115,-105,8,8
2024-09-15,4:07 PM EDT,HOU,LAA,-110,-110,9,9
2024-09-15,4:10 PM EDT,TEX,SEA,+100,-120,7,7
2024-09-15,4:10 PM EDT,MIL,AZ,-105,-115,8.5,8.5
2024-09-15,7:10 PM EDT,LAD,ATL,-120,+100,8.5,8.5
2024-09-16,6:40 PM EDT,MIN,CLE,-125,+105,7,7
2024-09-16,7:10 PM EDT,WAS,NYM,+100,-120,7.5,7.5
2024-09-16,7:20 PM EDT,LAD,ATL,-130,+110,7.5,7.5
2024-09-16,7:40 PM EDT,DET,KC,-105,-115,8,8
2024-09-16,7:40 PM EDT,ATH,CHC,-115,-105,8,8
2024-09-16,7:40 PM EDT,PHI,MIL,-115,-105,8,8
2024-09-16,7:45 PM EDT,PIT,STL,-115,-105,7,7
2024-09-16,8:40 PM EDT,AZ,COL,-110,-110,11,11
2024-09-16,9:38 PM EDT,CHW,LAA,-105,-115,8,8
2024-09-16,9:40 PM EDT,HOU,SD,-120,+100,7.5,7.5
2024-09-17,6:35 PM EDT,SF,BAL,-120,+100,7,7
2024-09-17,6:40 PM EDT,LAD,MIA,-110,-110,9.5,9.5
2024-09-17,6:40 PM EDT,MIN,CLE,-115,-105,8,8
2024-09-17,6:40 PM EDT,ATL,CIN,-110,-110,9,9
2024-09-17,6:50 PM EDT,BOS,TB,-110,-110,8,8
2024-09-17,7:10 PM EDT,WAS,NYM,-110,-110,7.5,7.5
2024-09-17,7:40 PM EDT,DET,KC,-110,-110,8,8
2024-09-17,7:40 PM EDT,ATH,CHC,-120,+100,8,8
2024-09-17,7:40 PM EDT,PHI,MIL,-125,+105,7,7
2024-09-17,7:45 PM EDT,PIT,STL,+100,-120,8,8
2024-09-17,8:05 PM EDT,TOR,TEX,-115,-105,7.5,7.5
2024-09-17,8:40 PM EDT,AZ,COL,+100,-120,11,11
2024-09-17,9:38 PM EDT,CHW,LAA,-115,-105,8,8
2024-09-17,9:40 PM EDT,HOU,SD,+100,-120,7.5,7.5
2024-09-17,9:40 PM EDT,NYY,SEA,-115,-105,7,7
2024-09-18,2:20 PM EDT,ATH,CHC,-115,-105,7.5,7.5
2024-09-18,3:10 PM EDT,AZ,COL,-105,-115,11,11
2024-09-18,4:07 PM EDT,CHW,LAA,-120,+100,8.5,8.5
2024-09-18,6:35 PM EDT,SF,BAL,-105,-115,8,8
2024-09-18,6:40 PM EDT,MIN,CLE,-120,+100,7,7
2024-09-18,6:40 PM EDT,HOU,SD,-120,+100,6.5,6.5
2024-09-18,6:40 PM EDT,ATL,CIN,-110,-110,8.5,8.5
2024-09-18,6:40 PM EDT,LAD,MIA,+100,-120,9,9
2024-09-18,6:50 PM EDT,BOS,TB,-110,-110,7.5,7.5
2024-09-18,7:10 PM EDT,WAS,NYM,-120,+100,7,7
2024-09-18,7:40 PM EDT,DET,KC,-115,-105,7.5,7.5
2024-09-18,7:40 PM EDT,PHI,MIL,-105,-115,7.5,7.5
2024-09-18,7:45 PM EDT,PIT,STL,-105,-115,8,8
2024-09-18,8:05 PM EDT,TOR,TEX,+100,-120,8,8
2024-09-18,9:40 PM EDT,NYY,SEA,-110,-110,7.5,7.5
2024-09-19,1:05 PM EDT,SF,BAL,-120,+100,7,7
2024-09-19,1:10 PM EDT,MIN,CLE,-115,-105,8,8
2024-09-19,1:10 PM EDT,ATL,CIN,+100,-120,9,9
2024-09-19,2:35 PM EDT,TOR,TEX,+100,-120,7.5,7.5
2024-09-19,4:10 PM EDT,NYY,SEA,-125,+105,7,7
2024-09-19,4:40 PM EDT,LAD,MIA,-120,+100,8,8
2024-09-19,6:50 PM EDT,BOS,TB,-105,-115,8,8
2024-09-19,7:15 PM EDT,PHI,NYM,-115,-105,8,8
2024-09-19,7:15 PM EDT,PIT,STL,-125,+105,8,8
2024-09-19,7:15 PM EDT,AZ,MIL,-125,+105,8.5,8.5
2024-09-19,7:40 PM EDT,WAS,CHC,-120,+100,8.5,8.5
2024-09-19,8:10 PM EDT,LAA,HOU,-105,-115,8,8
2024-09-20,2:20 PM EDT,WAS,CHC,+105,-125,9.5,9.5
2024-09-20,6:40 PM EDT,PIT,CIN,-115,-105,9,9
2024-09-20,6:50 PM EDT,TOR,TB,-120,+100,7.5,7.5
2024-09-20,7:05 PM EDT,DET,BAL,-120,+100,7.5,7.5
2024-09-20,7:10 PM EDT,PHI,NYM,-110,-110,7.5,7.5
2024-09-20,7:10 PM EDT,ATL,MIA,+100,-120,9,9
2024-09-20,7:10 PM EDT,MIN,BOS,+100,-120,8.5,8.5
2024-09-20,8:05 PM EDT,SEA,TEX,+100,-120,7,7
2024-09-20,8:10 PM EDT,AZ,MIL,-115,-105,8.5,8.5
2024-09-20,8:10 PM EDT,LAA,HOU,+100,-120,8,8
2024-09-20,8:10 PM EDT,SF,KC,-115,-105,8.5,8.5
2024-09-20,8:15 PM EDT,CLE,STL,-115,-105,8,8
2024-09-20,9:40 PM EDT,CHW,SD,-105,-115,7,7
2024-09-20,9:40 PM EDT,NYY,ATH,-110,-110,8,8
2024-09-20,10:10 PM EDT,COL,LAD,-110,-110,8.5,8.5
2024-09-21,1:10 PM EDT,PIT,CIN,-125,+105,9,9
2024-09-21,2:20 PM EDT,WAS,CHC,-110,-110,8,8
2024-09-21,4:05 PM EDT,DET,BAL,-110,-110,8.5,8.5
2024-09-21,4:10 PM EDT,PHI,NYM,-105,-115,7.5,7.5
2024-09-21,4:10 PM EDT,ATL,MIA,-120,+100,8,8
2024-09-21,4:10 PM EDT,TOR,TB,-110,-110,7.5,7.5
2024-09-21,5:10 PM EDT,SF,KC,-105,-115,8,8
2024-09-21,7:05 PM EDT,SEA,TEX,-110,-110,9,9
2024-09-21,7:10 PM EDT,LAA,HOU,-110,-110,7.5,7.5
2024-09-21,7:10 PM EDT,AZ,MIL,-120,+100,8.5,8.5
2024-09-21,7:15 PM EDT,CLE,STL,-105,-115,7.5,7.5
2024-09-21,8:40 PM EDT,CHW,SD,-110,-110,8,8
2024-09-21,9:07 PM EDT,NYY,ATH,-110,-110,8,8
2024-09-21,9:10 PM EDT,COL,LAD,-115,-105,9,9
2024-09-22,12:35 PM EDT,MIN,BOS,-105,-115,7.5,7.5
2024-09-22,1:10 PM EDT,PIT,CIN,-110,-110,8,8
2024-09-22,1:35 PM EDT,DET,BAL,+100,-120,8.5,8.5
2024-09-22,1:40 PM EDT,TOR,TB,-110,-110,7.5,7.5
2024-09-22,1:40 PM EDT,ATL,MIA,-105,-115,9,9
2024-09-22,2:10 PM EDT,LAA,HOU,-110,-110,8,8
2024-09-22,2:10 PM EDT,AZ,MIL,-115,-105,8,8
2024-09-22,2:10 PM EDT,SF,KC,-120,+100,6.5,6.5
2024-09-22,2:15 PM EDT,CLE,STL,-105,-115,7.5,7.5
2024-09-22,2:20 PM EDT,WAS,CHC,-120,+100,7.5,7.5
2024-09-22,2:35 PM EDT,SEA,TEX,-115,-105,7.5,7.5
2024-09-22,4:07 PM EDT,NYY,ATH,-105,-115,9,9
2024-09-22,4:10 PM EDT,CHW,SD,-115,-105,8,8
2024-09-22,4:10 PM EDT,COL,LAD,-110,-110,8.5,8.5
2024-09-22,5:35 PM EDT,MIN,BOS,-110,-110,8,8
2024-09-22,7:15 PM EDT,PHI,NYM,-135,+115,6.5,6.5
2024-09-23,6:40 PM EDT,CHC,PHI,+100,-120,8,8
2024-09-23,7:07 PM EDT,BOS,TOR,-105,-115,8,8
2024-09-23,8:10 PM EDT,SEA,HOU,-115,-105,7.5,7.5
2024-09-23,9:40 PM EDT,SF,AZ,+110,-130,9,9
2024-09-24,1:10 PM EDT,TB,DET,-110,-110,6.5,6.5
2024-09-24,6:40 PM EDT,MIL,PIT,-120,+100,7.5,7.5
2024-09-24,6:40 PM EDT,CHC,PHI,-105,-115,8,8
2024-09-24,6:40 PM EDT,CIN,CLE,-115,-105,8.5,8.5
2024-09-24,6:45 PM EDT,KC,WAS,-110,-110,7,7
2024-09-24,7:05 PM EDT,BAL,NYY,-110,-110,8.5,8.5
2024-09-24,7:07 PM EDT,BOS,TOR,-125,+105,7.5,7.5
2024-09-24,7:20 PM EDT,NYM,ATL,-120,+100,7.5,7.5
2024-09-24,7:40 PM EDT,MIA,MIN,-110,-110,8,8
2024-09-24,7:40 PM EDT,LAA,CHW,-110,-110,8.5,8.5
2024-09-24,8:10 PM EDT,SEA,HOU,-115,-105,7,7
2024-09-24,8:40 PM EDT,STL,COL,-105,-115,10.5,10.5
2024-09-24,9:40 PM EDT,SF,AZ,+100,-120,8.5,8.5
2024-09-24,9:40 PM EDT,TEX,ATH,-115,-105,7.5,7.5
2024-09-24,10:10 PM EDT,SD,LAD,-105,-115,8.5,8.5
2024-09-25,2:10 PM EDT,SEA,HOU,-125,+105,7,7
2024-09-25,6:05 PM EDT,CHC,PHI,-105,-115,8,8
2024-09-25,6:40 PM EDT,TB,DET,-115,-105,8,8
2024-09-25,6:40 PM EDT,CIN,CLE,-110,-110,8,8
2024-09-25,6:40 PM EDT,MIL,PIT,-105,-115,8,8
2024-09-25,6:45 PM EDT,KC,WAS,-110,-110,7.5,7.5
2024-09-25,7:05 PM EDT,BAL,NYY,-105,-115,8.5,8.5
2024-09-25,7:07 PM EDT,BOS,TOR,-110,-110,7.5,7.5
2024-09-25,7:40 PM EDT,LAA,CHW,-115,-105,7.5,7.5
2024-09-25,7:40 PM EDT,MIA,MIN,-115,-105,8.5,8.5
2024-09-25,8:40 PM EDT,STL,COL,-105,-115,10.5,10.5
2024-09-25,9:40 PM EDT,TEX,ATH,+100,-120,7.5,7.5
2024-09-25,9:40 PM EDT,SF,AZ,-125,+105,8.5,8.5
2024-09-25,10:10 PM EDT,SD,LAD,-120,+100,7.5,7.5
2024-09-26,12:35 PM EDT,MIL,PIT,-105,-115,7.5,7.5
2024-09-26,1:05 PM EDT,KC,WAS,-125,+105,8,8
2024-09-26,1:10 PM EDT,TB,DET,-105,-115,8,8
2024-09-26,2:10 PM EDT,LAA,CHW,-115,-105,7.5,7.5
2024-09-26,3:10 PM EDT,STL,COL,-115,-105,10.5,10.5
2024-09-26,3:37 PM EDT,TEX,ATH,-105,-115,7.5,7.5
2024-09-26,7:05 PM EDT,BAL,NYY,-115,-105,8,8
2024-09-26,7:40 PM EDT,MIA,MIN,-120,+100,8.5,8.5
2024-09-26,10:10 PM EDT,SD,LAD,-115,-105,8.5,8.5
2024-09-27,2:20 PM EDT,CIN,CHC,-120,+100,6.5,6.5
2024-09-27,6:40 PM EDT,CHW,DET,-115,-105,7,7
2024-09-27,6:45 PM EDT,PHI,WAS,-120,+100,8,8
2024-09-27,7:05 PM EDT,PIT,NYY,-110,-110,7.5,7.5
2024-09-27,7:07 PM EDT,MIA,TOR,-120,+100,8,8
2024-09-27,7:10 PM EDT,TB,BOS,-110,-110,8,8
2024-09-27,7:10 PM EDT,HOU,CLE,-110,-110,8.5,8.5
2024-09-27,7:20 PM EDT,KC,ATL,+100,-120,7.5,7.5
2024-09-27,8:10 PM EDT,BAL,MIN,-110,-110,8,8
2024-09-27,8:10 PM EDT,NYM,MIL,-115,-105,7.5,7.5
2024-09-27,8:10 PM EDT,LAD,COL,-110,-110,11,11
2024-09-27,9:38 PM EDT,TEX,LAA,+100,-120,7.5,7.5
